EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationLevel,EducationField,BusinessTravel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrentManager,TrainingTimesLastYear,StockOptionLevel,OverTime,Salary,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1591,36,Female,Single,HR,Recruiter,Bachelor's,Technical Degree,Non-Travel,9,2,2,2,0.0,2,1.0,0,No,45004.0,3750.0,2.0,1.0,2,1,1,4,Yes
1592,36,Male,Married,Marketing,Brand Executive,Bachelor's,Life Sciences,Travel_Frequently,2,0,0,0,0.0,0,4.0,0,No,51196.0,4266.0,3.0,4.0,2,2,2,3,Yes
1593,38,Male,Single,HR,Training Specialist,Master's,Other,Travel_Rarely,21,0,5,1,1.0,1,3.0,0,No,60400.0,5033.0,2.0,2.0,3,4,2,4,Yes
1594,37,Female,Divorced,Finance,Financial Analyst,Bachelor's,Life Sciences,Travel_Rarely,6,0,13,8,0.0,2,2.0,2,No,94038.0,7836.0,4.0,2.0,4,1,1,4,No
1595,44,Female,Married,HR,HR Manager,Master's,Life Sciences,Travel_Rarely,2,7,13,8,1.0,0,2.0,0,Yes,80502.0,6708.0,4.0,3.0,3,4,3,3,No
1596,30,Male,Single,Legal,Legal Advisor,Bachelor's,Human Resources,Travel_Rarely,10,3,12,9,0.0,5,3.0,0,No,80945.0,6745.0,2.0,2.0,3,4,1,3,No
1597,25,Female,Divorced,Marketing,Brand Executive,Master's,Marketing,Travel_Frequently,2,0,7,9,0.0,5,2.0,0,No,93052.0,7754.0,2.0,3.0,3,3,4,3,Yes
1598,43,Female,Single,Operations,Operations Manager,Bachelor's,Technical Degree,Travel_Frequently,11,1,2,0,0.0,0,2.0,1,No,47604.0,3967.0,4.0,2.0,4,2,3,3,Yes
1599,28,Female,Married,Finance,Financial Analyst,Bachelor's,Medical,Non-Travel,5,3,10,7,5.0,7,2.0,0,Yes,82506.0,6875.0,4.0,3.0,1,4,3,4,No
1600,56,Male,Married,HR,HR Executive,Master's,Medical,Travel_Frequently,4,5,17,11,4.0,3,3.0,1,No,72540.0,6045.0,3.0,2.0,1,4,3,3,No
1601,45,Female,Single,Engineering,Tech Lead,PhD,Human Resources,Travel_Rarely,34,2,3,1,1.0,1,,0,Yes,96406.0,8033.0,,2.0,2,3,2,3,No
1602,49,Male,Single,Legal,Compliance Officer,Bachelor's,Technical Degree,Travel_Rarely,3,1,27,24,1.0,11,3.0,0,No,112646.0,9387.0,3.0,3.0,4,3,4,3,No
1603,22,Female,Married,IT Support,IT Technician,Master's,Human Resources,Travel_Rarely,4,1,4,9,0.0,1,3.0,2,No,63084.0,5257.0,3.0,2.0,3,1,4,3,No
1604,44,Male,Single,Legal,Legal Advisor,Associate,Marketing,Non-Travel,13,0,2,2,1.0,1,5.0,1,No,64605.0,5383.0,3.0,4.0,3,1,1,4,No
1605,40,Male,Single,HR,Training Specialist,Associate,Other,Travel_Rarely,9,3,2,2,0.0,0,0.0,1,No,51222.0,4268.0,1.0,4.0,2,1,1,1,Yes
1606,45,Female,Married,Engineering,DevOps Engineer,High School,Human Resources,Travel_Frequently,1,0,1,1,1.0,1,6.0,1,No,56294.0,4691.0,3.0,4.0,4,2,2,4,No
1607,23,Male,Single,Engineering,DevOps Engineer,Associate,Life Sciences,Travel_Rarely,12,3,3,0,0.0,0,4.0,1,No,76393.0,,2.0,2.0,2,4,4,3,No
1608,32,Female,Married,IT Support,Support Specialist,Master's,Life Sciences,Travel_Rarely,6,1,14,9,5.0,1,5.0,1,No,78919.0,6576.0,1.0,3.0,4,1,4,2,No
1609,48,Male,Married,Legal,Legal Advisor,PhD,Marketing,Travel_Rarely,2,3,5,5,3.0,5,3.0,1,No,97285.0,8107.0,3.0,1.0,2,3,2,3,No
1610,22,Female,Married,HR,Recruiter,Master's,Human Resources,Travel_Frequently,5,2,1,1,1.0,1,3.0,3,No,56228.0,4685.0,2.0,3.0,3,4,1,4,No
1611,46,Female,Married,HR,Recruiter,Associate,Marketing,Travel_Frequently,14,0,11,9,0.0,2,5.0,1,Yes,47440.0,3953.0,1.0,1.0,1,2,2,3,No
1612,36,Female,Married,Marketing,Marketing Analyst,Master's,Medical,Travel_Rarely,17,0,8,3,0.0,2,6.0,0,Yes,95850.0,7987.0,1.0,1.0,3,1,1,4,Yes
1613,27,Female,Married,Sales,Sales Manager,Bachelor's,Other,Travel_Frequently,21,0,3,0,0.0,0,5.0,0,Yes,47821.0,3985.0,2.0,2.0,3,4,4,4,No
1614,47,Male,Single,Marketing,Marketing Analyst,Bachelor's,Other,Travel_Frequently,1,2,26,21,0.0,0,5.0,1,No,83302.0,6941.0,1.0,3.0,4,1,3,3,No
1615,30,Male,Married,Marketing,Brand Executive,Bachelor's,Marketing,Travel_Rarely,6,4,7,2,2.0,2,0.0,1,No,73003.0,6083.0,4.0,1.0,1,2,3,3,No
1616,22,Female,Married,Marketing,Content Strategist,PhD,Marketing,Non-Travel,1,3,2,1,0.0,1,5.0,2,Yes,80666.0,6722.0,,3.0,1,2,3,3,Yes
1617,38,Female,Single,Finance,Financial Analyst,High School,Technical Degree,Travel_Frequently,17,0,3,0,0.0,0,4.0,3,Yes,50457.0,4204.0,1.0,2.0,2,3,1,3,Yes
1618,28,Male,Divorced,Sales,Account Manager,PhD,Technical Degree,Travel_Rarely,17,0,0,0,0.0,0,2.0,1,Yes,65566.0,5463.0,2.0,,1,1,1,3,Yes
1619,50,Male,Married,Marketing,Marketing Analyst,PhD,Life Sciences,Travel_Frequently,8,1,14,12,0.0,4,3.0,1,No,125431.0,10452.0,1.0,4.0,1,4,4,4,No
1620,36,Female,Divorced,Engineering,Tech Lead,Bachelor's,Marketing,Non-Travel,10,0,13,9,1.0,2,5.0,0,Yes,85665.0,7138.0,1.0,1.0,2,4,1,4,Yes
1621,36,Male,Single,Sales,Sales Manager,Bachelor's,Marketing,Travel_Rarely,4,3,14,7,1.0,3,0.0,0,No,62159.0,5179.0,2.0,3.0,2,4,4,3,No
1622,22,Female,Married,Legal,Legal Executive,Master's,Medical,Travel_Frequently,27,1,1,1,0.0,0,5.0,3,No,97869.0,8155.0,3.0,2.0,3,3,1,2,No
1623,41,Male,Single,Engineering,Senior Engineer,PhD,Human Resources,Travel_Rarely,5,1,6,0,0.0,0,3.0,3,No,120101.0,10008.0,1.0,3.0,2,1,2,4,Yes
1624,34,Female,Married,Sales,Account Manager,Bachelor's,Technical Degree,Non-Travel,22,5,8,6,0.0,0,1.0,0,Yes,70600.0,5883.0,3.0,4.0,4,1,4,3,No
1625,46,Male,Divorced,Sales,Account Manager,High School,Marketing,Travel_Rarely,8,4,0,0,0.0,0,6.0,1,No,46920.0,3910.0,,3.0,2,1,3,4,No
1626,40,Female,Divorced,Sales,Sales Executive,Bachelor's,Other,Travel_Frequently,2,0,9,5,1.0,0,1.0,0,No,57903.0,4825.0,4.0,4.0,3,2,4,3,Yes
1627,46,Female,Single,Finance,Financial Analyst,PhD,Human Resources,Travel_Rarely,5,1,11,5,3.0,3,2.0,2,No,110206.0,,3.0,3.0,3,3,1,3,No
1628,51,Female,Single,Legal,Contracts Manager,High School,Life Sciences,Travel_Rarely,1,2,3,2,2.0,1,0.0,1,No,63520.0,5293.0,2.0,4.0,1,1,3,4,Yes
1629,32,Male,Married,Finance,Finance Manager,Master's,Medical,Non-Travel,2,1,6,4,0.0,0,4.0,0,No,95120.0,7926.0,1.0,2.0,1,1,2,4,No
1630,34,Female,Single,Marketing,Marketing Analyst,PhD,Marketing,Travel_Frequently,3,6,1,1,0.0,1,4.0,0,No,73822.0,6151.0,3.0,1.0,2,3,1,3,Yes
1631,41,Female,Single,Operations,Logistics Coordinator,Associate,Technical Degree,Travel_Rarely,11,0,9,3,0.0,0,0.0,0,No,61353.0,5112.0,3.0,3.0,4,3,4,4,Yes
1632,28,Female,Married,HR,HR Executive,Associate,Medical,Travel_Rarely,27,3,4,4,1.0,4,0.0,3,No,45222.0,3768.0,3.0,2.0,4,1,2,3,No
1633,44,Male,Married,Marketing,Brand Executive,Bachelor's,Life Sciences,Travel_Rarely,1,1,6,0,0.0,0,6.0,2,No,74156.0,,4.0,3.0,3,2,3,4,No
1634,38,Male,Married,Legal,Legal Executive,Master's,Life Sciences,Travel_Frequently,3,6,10,5,5.0,1,4.0,0,No,104655.0,8721.0,4.0,3.0,1,3,1,4,No
1635,49,Female,Married,Marketing,Marketing Manager,PhD,Medical,Travel_Rarely,38,3,13,7,2.0,4,1.0,1,No,118336.0,9861.0,3.0,3.0,3,3,1,3,No
1636,39,Male,Single,Marketing,Marketing Manager,Master's,Life Sciences,Non-Travel,4,0,9,4,2.0,4,0.0,0,Yes,94085.0,7840.0,4.0,1.0,2,1,4,2,No
1637,51,Male,Married,IT Support,Support Specialist,Bachelor's,Technical Degree,Non-Travel,9,0,6,2,1.0,2,5.0,1,No,62876.0,5239.0,3.0,1.0,1,1,3,4,No
1638,27,Male,Married,Finance,Auditor,Master's,Other,Travel_Rarely,2,8,5,0,0.0,0,4.0,1,No,91320.0,7610.0,1.0,2.0,1,3,4,3,Yes
1639,28,Male,Married,Engineering,Senior Engineer,Bachelor's,Marketing,Travel_Frequently,9,1,10,10,1.0,2,0.0,2,No,94878.0,7906.0,4.0,3.0,3,4,3,4,No
1640,22,Female,Single,Marketing,Brand Executive,Bachelor's,Human Resources,Non-Travel,9,4,4,2,0.0,2,2.0,3,Yes,58868.0,4905.0,1.0,3.0,3,4,4,3,No
1641,25,Male,Single,Marketing,Content Strategist,Associate,Medical,Travel_Frequently,4,0,7,5,1.0,3,4.0,1,No,67877.0,5656.0,2.0,1.0,4,1,3,3,Yes
1642,37,Male,Married,HR,Training Specialist,Bachelor's,Life Sciences,Travel_Rarely,3,4,17,12,0.0,6,5.0,2,No,60589.0,5049.0,3.0,,2,3,1,4,No
1643,22,Female,Married,Operations,Operations Analyst,Bachelor's,Marketing,Travel_Rarely,1,1,4,2,1.0,0,2.0,0,No,60798.0,5066.0,1.0,3.0,1,4,1,4,No
1644,49,Female,Divorced,Sales,Sales Executive,Bachelor's,Human Resources,Non-Travel,6,2,11,5,1.0,0,2.0,0,No,70409.0,5867.0,2.0,3.0,4,2,4,4,No
1645,30,Female,Married,Engineering,Senior Engineer,High School,Life Sciences,Non-Travel,12,0,4,0,0.0,0,2.0,1,Yes,71506.0,5958.0,2.0,,4,3,4,3,No
1646,30,Female,Married,HR,Recruiter,Master's,Marketing,Travel_Rarely,1,3,2,1,1.0,1,6.0,2,No,56105.0,4675.0,3.0,4.0,3,1,2,3,Yes
1647,32,Male,Single,Legal,Legal Executive,Bachelor's,Technical Degree,Travel_Frequently,11,5,6,3,0.0,0,4.0,1,No,85509.0,7125.0,1.0,3.0,4,2,4,4,Yes
1648,29,Male,Married,Finance,Finance Manager,Bachelor's,Technical Degree,Travel_Rarely,1,2,5,3,3.0,3,2.0,1,No,78604.0,6550.0,3.0,4.0,4,4,4,3,No
1649,48,Male,Married,Sales,Account Manager,Bachelor's,Medical,Travel_Rarely,15,0,10,3,0.0,0,5.0,0,Yes,69446.0,5787.0,1.0,3.0,2,1,1,4,Yes
1650,50,Male,Divorced,Engineering,Software Engineer,Bachelor's,Marketing,Travel_Frequently,2,2,7,6,1.0,3,5.0,0,Yes,83019.0,6918.0,4.0,2.0,3,2,3,3,Yes
1651,40,Male,Single,Sales,Sales Executive,Bachelor's,Technical Degree,Travel_Rarely,17,0,17,11,0.0,3,3.0,0,No,81578.0,6798.0,2.0,2.0,1,3,1,4,No
1652,34,Female,Single,Finance,Financial Analyst,Associate,Human Resources,Travel_Rarely,5,0,13,8,0.0,2,5.0,0,No,86944.0,7245.0,2.0,1.0,4,2,3,4,No
1653,36,Female,Married,Marketing,Marketing Analyst,Bachelor's,Other,Travel_Rarely,12,1,9,4,1.0,1,1.0,0,No,77082.0,6423.0,2.0,4.0,3,4,3,4,No
1654,40,Male,Married,IT Support,Network Engineer,Master's,Other,Travel_Rarely,1,2,9,8,,2,2.0,0,Yes,87368.0,7280.0,1.0,4.0,2,4,3,3,No
1655,46,Female,Married,Engineering,Software Engineer,Bachelor's,Medical,Non-Travel,3,2,1,1,1.0,1,2.0,2,No,81788.0,6815.0,4.0,4.0,2,1,4,3,Yes
1656,34,Female,Married,IT Support,IT Technician,Bachelor's,Medical,Travel_Rarely,13,8,8,1,0.0,1,0.0,0,No,58069.0,4839.0,2.0,3.0,4,4,1,4,No
1657,50,Male,Single,HR,HR Executive,Bachelor's,Technical Degree,Travel_Rarely,2,0,3,1,1.0,1,2.0,1,Yes,46978.0,3914.0,2.0,4.0,2,4,4,1,No
1658,43,Male,Single,Finance,Finance Manager,Master's,Marketing,Travel_Rarely,8,1,1,0,0.0,0,5.0,1,No,93997.0,7833.0,2.0,3.0,3,4,4,3,No
1659,29,Male,Single,HR,HR Manager,Bachelor's,Technical Degree,Non-Travel,12,1,10,8,0.0,4,3.0,0,Yes,67312.0,5609.0,4.0,1.0,1,3,2,3,Yes
1660,24,Male,Single,Legal,Compliance Officer,Associate,Other,Non-Travel,7,0,6,8,0.0,3,2.0,1,No,81851.0,6820.0,2.0,,3,4,3,3,No
1661,49,Male,Single,Marketing,Marketing Analyst,Bachelor's,Life Sciences,Non-Travel,2,0,6,2,1.0,0,4.0,1,No,71086.0,5923.0,1.0,2.0,4,3,3,4,No
1662,40,Male,Divorced,HR,HR Executive,Master's,Medical,Travel_Rarely,3,0,15,8,5.0,4,1.0,1,No,83391.0,6949.0,2.0,2.0,4,1,3,3,No
1663,34,Male,Married,Legal,Legal Executive,Bachelor's,Life Sciences,Travel_Rarely,2,1,2,1,1.0,1,6.0,0,No,72403.0,6033.0,4.0,4.0,3,3,3,3,Yes
1664,50,Female,Married,Finance,Accountant,Master's,Human Resources,Travel_Rarely,4,2,12,8,0.0,0,6.0,1,No,114642.0,9553.0,1.0,4.0,3,2,1,4,No
1665,47,Male,Single,Marketing,Marketing Manager,Bachelor's,Medical,Travel_Rarely,8,0,12,9,1.0,1,4.0,3,No,78443.0,6536.0,2.0,1.0,3,3,1,4,No
1666,33,Male,Divorced,Sales,Account Manager,Master's,Technical Degree,Travel_Rarely,4,6,15,16,3.0,8,6.0,1,No,90346.0,7528.0,3.0,1.0,1,4,4,3,No
1667,27,Male,Married,Engineering,Software Engineer,Bachelor's,Human Resources,Non-Travel,2,0,9,5,5.0,5,2.0,0,No,75828.0,6319.0,2.0,1.0,4,1,1,3,No
1668,25,Female,Divorced,Marketing,Marketing Analyst,Bachelor's,Other,Non-Travel,9,3,7,2,,1,4.0,0,No,78023.0,6501.0,3.0,1.0,4,4,1,3,No
1669,35,Male,Married,HR,Training Specialist,High School,Human Resources,Travel_Rarely,7,2,9,7,2.0,5,5.0,0,No,50439.0,4203.0,1.0,3.0,3,3,1,3,No
1670,38,Male,Single,Engineering,Software Engineer,PhD,Medical,Travel_Rarely,12,0,6,1,1.0,1,1.0,0,No,113992.0,9499.0,1.0,2.0,1,2,3,3,No
1671,34,Female,Single,Marketing,Marketing Manager,Bachelor's,Technical Degree,Non-Travel,18,2,8,2,,0,2.0,0,Yes,79078.0,6589.0,3.0,4.0,2,2,3,4,Yes
1672,33,Female,Married,Engineering,DevOps Engineer,Bachelor's,Marketing,Travel_Rarely,10,1,6,5,2.0,3,5.0,2,No,80796.0,6733.0,2.0,1.0,4,2,2,4,No
1673,33,Female,Single,Marketing,Content Strategist,Master's,Human Resources,Travel_Rarely,3,1,11,5,3.0,2,5.0,0,No,95404.0,7950.0,3.0,2.0,4,3,1,4,Yes
1674,36,Male,Single,Operations,Supply Chain Executive,Bachelor's,Other,Non-Travel,17,1,8,8,2.0,2,0.0,0,No,65360.0,5446.0,3.0,1.0,2,4,4,3,No
1675,22,Female,Married,HR,Training Specialist,Bachelor's,Life Sciences,Travel_Rarely,5,0,4,15,2.0,5,3.0,1,No,60669.0,5055.0,4.0,4.0,4,2,3,4,No
1676,31,Female,Married,Marketing,Marketing Analyst,Bachelor's,Marketing,Non-Travel,7,0,3,0,0.0,0,0.0,3,No,68456.0,5704.0,2.0,3.0,2,2,2,4,Yes
1677,36,Female,Single,HR,Recruiter,Bachelor's,Medical,Non-Travel,1,1,2,1,1.0,1,0.0,1,Yes,52139.0,4344.0,2.0,3.0,3,1,2,3,Yes
1678,40,Male,Married,Operations,Operations Manager,Bachelor's,Marketing,Travel_Rarely,3,7,7,5,1.0,0,1.0,0,Yes,52866.0,4405.0,2.0,4.0,4,4,2,4,No
1679,24,Female,Married,IT Support,Network Engineer,Master's,Other,Travel_Rarely,6,0,6,9,0.0,1,2.0,1,No,80581.0,6715.0,3.0,4.0,1,2,2,4,Yes
1680,35,Female,Single,IT Support,IT Technician,Master's,Medical,Non-Travel,13,0,17,14,0.0,0,3.0,1,No,80558.0,6713.0,4.0,1.0,3,4,2,3,No
1681,57,Male,Married,Finance,Auditor,Bachelor's,Technical Degree,Non-Travel,8,2,8,2,0.0,2,5.0,1,No,72100.0,6008.0,1.0,4.0,1,2,3,3,No
1682,29,Female,Single,IT Support,Support Specialist,Master's,Marketing,Travel_Rarely,20,1,10,7,1.0,1,3.0,1,Yes,92088.0,7674.0,4.0,3.0,4,3,3,3,No
1683,42,Female,Single,Engineering,Senior Engineer,High School,Other,Travel_Frequently,2,1,20,14,0.0,2,3.0,0,No,96520.0,8043.0,4.0,4.0,1,4,3,2,No
1684,37,Female,Married,Operations,Supply Chain Executive,Bachelor's,Other,Non-Travel,1,2,1,1,0.0,1,5.0,0,No,58918.0,4909.0,3.0,2.0,3,3,4,2,Yes
1685,40,Male,Single,Sales,Sales Representative,Bachelor's,Life Sciences,Non-Travel,11,1,4,1,0.0,1,6.0,3,Yes,56723.0,4726.0,4.0,4.0,3,3,4,4,No
1686,22,Male,Single,Legal,Legal Advisor,Associate,Marketing,Travel_Frequently,26,0,1,1,1.0,0,5.0,0,Yes,70593.0,5882.0,1.0,4.0,1,3,3,3,Yes
1687,33,Female,Divorced,Engineering,DevOps Engineer,PhD,Medical,Travel_Rarely,18,7,7,1,,1,5.0,1,No,108247.0,9020.0,2.0,1.0,3,4,2,4,No
1688,36,Female,Single,Sales,Sales Representative,PhD,Other,Travel_Rarely,17,1,7,1,1.0,0,5.0,0,No,97792.0,8149.0,1.0,4.0,2,3,3,3,Yes
1689,23,Female,Married,Sales,Account Manager,Bachelor's,Human Resources,Travel_Rarely,1,4,5,3,0.0,0,2.0,0,Yes,61448.0,5120.0,4.0,4.0,3,4,4,4,No
1690,40,Male,Married,HR,Training Specialist,Master's,Technical Degree,Non-Travel,13,1,13,7,1.0,1,2.0,0,No,74758.0,6229.0,4.0,3.0,4,1,1,3,No
1691,39,Female,Married,Operations,Supply Chain Executive,Bachelor's,Marketing,Non-Travel,2,0,4,1,1.0,0,5.0,1,No,59134.0,,2.0,3.0,4,4,1,4,Yes
1692,48,Male,Married,HR,Training Specialist,Master's,Life Sciences,Non-Travel,7,4,6,0,0.0,0,1.0,1,No,75519.0,6293.0,1.0,3.0,2,2,4,3,No
1693,37,Female,Married,Operations,Supply Chain Executive,Master's,Other,Travel_Rarely,1,0,14,9,5.0,3,6.0,0,No,78297.0,6524.0,2.0,4.0,4,4,3,4,No
1694,26,Male,Married,Operations,Logistics Coordinator,Master's,Other,Travel_Rarely,2,1,3,3,0.0,3,0.0,1,No,73364.0,6113.0,4.0,4.0,2,1,2,3,No
1695,22,Female,Married,Sales,Account Manager,Master's,Medical,Travel_Frequently,1,4,4,3,0.0,0,1.0,1,No,63086.0,5257.0,1.0,4.0,2,2,4,3,No
1696,30,Male,Single,Marketing,Content Strategist,Associate,Life Sciences,Travel_Rarely,1,0,6,0,0.0,0,4.0,2,Yes,56801.0,4733.0,2.0,4.0,2,2,4,3,No
1697,35,Male,Married,HR,HR Manager,Bachelor's,Life Sciences,Travel_Rarely,1,4,7,2,2.0,2,4.0,0,No,54794.0,4566.0,4.0,4.0,4,1,4,4,No
1698,39,Male,Single,Sales,Sales Representative,Bachelor's,Other,Travel_Rarely,12,0,8,2,2.0,0,6.0,0,Yes,64199.0,5349.0,,3.0,4,4,4,4,No
1699,34,Female,Single,Engineering,Senior Engineer,Bachelor's,Other,Non-Travel,5,0,6,1,1.0,0,5.0,1,Yes,72092.0,6007.0,,2.0,3,1,3,3,Yes
1700,46,Female,Married,Finance,Finance Manager,Bachelor's,Technical Degree,Travel_Rarely,2,1,2,1,0.0,1,4.0,0,No,65804.0,5483.0,3.0,1.0,2,2,3,2,No
1701,27,Female,Single,HR,Recruiter,Bachelor's,Technical Degree,Travel_Frequently,5,0,9,2,,2,1.0,1,Yes,57359.0,4779.0,2.0,,3,4,3,3,Yes
1702,42,Female,Married,Sales,Account Manager,Bachelor's,Human Resources,Travel_Frequently,17,4,7,5,0.0,2,1.0,2,No,66190.0,5515.0,3.0,2.0,3,3,4,4,No
1703,48,Female,Single,Legal,Contracts Manager,High School,Life Sciences,Non-Travel,2,0,3,1,1.0,1,5.0,3,No,65215.0,5434.0,2.0,3.0,1,2,3,3,No
1704,26,Female,Married,Marketing,Marketing Manager,Bachelor's,Life Sciences,Travel_Frequently,5,3,8,9,0.0,5,2.0,2,Yes,65296.0,5441.0,,,1,1,4,3,Yes
1705,42,Male,Single,Marketing,Marketing Manager,Master's,Technical Degree,Travel_Rarely,7,0,11,4,1.0,1,1.0,0,Yes,86908.0,7242.0,3.0,1.0,2,1,2,3,No
1706,25,Female,Married,Legal,Contracts Manager,Associate,Life Sciences,Non-Travel,8,1,2,1,1.0,1,1.0,1,No,67525.0,5627.0,,1.0,4,1,4,3,Yes
1707,22,Female,Married,Sales,Sales Representative,Master's,Life Sciences,Non-Travel,7,0,4,0,0.0,0,4.0,1,Yes,67531.0,5627.0,4.0,1.0,3,4,3,3,Yes
1708,35,Female,Single,Finance,Finance Manager,Master's,Medical,Travel_Rarely,14,3,7,2,2.0,0,4.0,1,No,103815.0,8651.0,3.0,4.0,1,2,4,1,No
1709,38,Female,Single,Engineering,DevOps Engineer,Master's,Life Sciences,Travel_Rarely,2,4,12,8,3.0,0,6.0,1,No,122657.0,10221.0,2.0,2.0,1,2,2,3,No
1710,28,Female,Single,Finance,Accountant,Bachelor's,Medical,Travel_Rarely,1,2,4,0,0.0,0,6.0,1,No,75819.0,6318.0,2.0,2.0,2,3,4,3,Yes
1711,31,Female,Single,Finance,Auditor,PhD,Marketing,Travel_Rarely,2,6,2,0,0.0,0,0.0,2,No,104966.0,8747.0,3.0,3.0,4,3,4,3,No
1712,39,Female,Married,IT Support,Network Engineer,Master's,Medical,Non-Travel,1,0,8,2,2.0,2,3.0,0,No,69108.0,5759.0,2.0,2.0,3,3,3,2,No
1713,30,Female,Single,Marketing,Marketing Manager,Master's,Technical Degree,Non-Travel,5,1,6,1,1.0,1,3.0,0,No,91313.0,7609.0,,4.0,4,1,4,4,No
1714,32,Female,Single,IT Support,IT Technician,Associate,Other,Travel_Rarely,54,0,10,3,0.0,3,3.0,2,No,58922.0,4910.0,3.0,1.0,4,2,1,3,No
1715,38,Male,Single,Finance,Accountant,Bachelor's,Technical Degree,Travel_Rarely,3,0,1,0,0.0,0,5.0,0,No,67774.0,5647.0,3.0,3.0,1,2,1,4,No
1716,34,Male,Married,Legal,Compliance Officer,Bachelor's,Technical Degree,Travel_Rarely,9,9,6,0,0.0,0,6.0,1,No,71524.0,5960.0,3.0,3.0,1,2,1,3,Yes
1717,34,Male,Divorced,Sales,Account Manager,High School,Technical Degree,Travel_Frequently,15,4,2,0,0.0,0,4.0,2,No,44894.0,3741.0,3.0,4.0,3,3,1,4,No
1718,43,Male,Married,Engineering,DevOps Engineer,Master's,Medical,Travel_Rarely,6,0,7,2,2.0,2,2.0,1,No,95783.0,7981.0,3.0,4.0,4,2,3,3,No
1719,35,Male,Married,IT Support,IT Technician,Bachelor's,Marketing,Travel_Rarely,3,0,7,2,2.0,2,5.0,2,Yes,68493.0,5707.0,1.0,2.0,3,4,2,3,Yes
1720,38,Male,Single,Marketing,Content Strategist,Master's,Other,Non-Travel,18,5,7,1,1.0,0,0.0,0,No,84176.0,7014.0,3.0,2.0,1,1,1,4,Yes
1721,22,Female,Divorced,Marketing,Marketing Manager,Bachelor's,Medical,Non-Travel,1,6,4,0,0.0,0,0.0,1,No,65192.0,5432.0,2.0,3.0,1,2,4,3,No
1722,22,Female,Single,Marketing,Brand Executive,High School,Technical Degree,Travel_Rarely,21,4,1,1,1.0,0,3.0,1,Yes,41879.0,3489.0,1.0,1.0,2,1,2,4,Yes
1723,34,Female,Married,Operations,Logistics Coordinator,Bachelor's,Life Sciences,Travel_Rarely,11,5,8,1,1.0,1,2.0,0,No,64556.0,5379.0,4.0,1.0,1,4,4,3,No
1724,46,Female,Single,Engineering,DevOps Engineer,PhD,Other,Travel_Rarely,1,0,4,0,0.0,0,1.0,1,No,122201.0,10183.0,4.0,4.0,1,3,3,2,No
1725,47,Male,Married,HR,HR Manager,Master's,Life Sciences,Non-Travel,5,0,1,1,0.0,1,1.0,1,No,67303.0,5608.0,3.0,3.0,4,2,4,3,No
1726,38,Male,Single,HR,Recruiter,Master's,Life Sciences,Non-Travel,3,0,15,8,2.0,3,3.0,0,No,72211.0,6017.0,4.0,3.0,3,3,1,4,No
1727,39,Male,Single,IT Support,IT Technician,Bachelor's,Human Resources,Non-Travel,3,2,8,8,0.0,2,3.0,2,No,62897.0,5241.0,2.0,1.0,4,1,1,4,No
1728,28,Female,Single,HR,HR Executive,Bachelor's,Technical Degree,Travel_Rarely,1,3,5,1,1.0,1,,3,No,59418.0,4951.0,3.0,1.0,4,4,2,3,Yes
1729,31,Male,Single,Engineering,Software Engineer,Master's,Marketing,Non-Travel,2,3,4,4,1.0,0,1.0,1,No,107982.0,8998.0,3.0,3.0,4,3,2,3,No
1730,42,Male,Single,Sales,Sales Representative,Master's,Medical,Travel_Rarely,2,0,13,6,0.0,2,2.0,0,No,92969.0,7747.0,,2.0,4,3,1,3,No
1731,36,Female,Married,IT Support,Support Specialist,PhD,Technical Degree,Non-Travel,7,1,17,10,3.0,0,6.0,1,No,122729.0,10227.0,3.0,3.0,3,2,3,3,No
1732,50,Female,Married,Operations,Supply Chain Executive,Associate,Marketing,Travel_Frequently,37,0,9,8,0.0,1,1.0,2,No,53561.0,4463.0,2.0,1.0,2,4,1,3,No
1733,27,Male,Married,IT Support,IT Technician,PhD,Human Resources,Travel_Frequently,1,7,5,3,1.0,0,4.0,2,No,96467.0,8038.0,2.0,2.0,2,1,2,4,No
1734,23,Male,Married,Sales,Account Manager,Bachelor's,Other,Non-Travel,26,2,5,1,0.0,1,3.0,0,No,57673.0,4806.0,2.0,2.0,2,4,2,3,No
1735,27,Female,Single,IT Support,Support Specialist,Bachelor's,Medical,Non-Travel,6,0,6,1,,1,,2,No,63530.0,5294.0,3.0,2.0,1,1,4,3,No
1736,30,Female,Married,Marketing,Brand Executive,Master's,Other,Non-Travel,1,6,9,2,2.0,0,5.0,1,Yes,74967.0,6247.0,3.0,1.0,2,3,2,4,No
1737,31,Female,Single,Marketing,Brand Executive,Associate,Marketing,Non-Travel,1,0,9,4,0.0,0,5.0,1,Yes,55402.0,4616.0,3.0,1.0,4,2,4,3,Yes
1738,45,Female,Married,Operations,Supply Chain Executive,PhD,Life Sciences,Non-Travel,43,0,0,0,0.0,0,5.0,1,Yes,76980.0,6415.0,4.0,4.0,2,4,3,3,No
1739,45,Female,Married,Operations,Operations Analyst,Master's,Other,Travel_Frequently,2,0,19,17,0.0,0,2.0,1,No,98775.0,,4.0,1.0,1,3,3,4,No
